channel,video_id,title,keyword,published_at,CommentId,CommentTitle,CommentCreationTime,CommentLikes
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugwu7yonvMr_FHmD5Q54AaABAg,"""Impeachment"" must have been the GOP's Word of the Day at the beginning of this session, so they use it in a sentence every chance they get, even if the sentence is unintelligible.",2024-02-13T22:31:17Z,55
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwPFdmCUq-zkqQamdx4AaABAg,"Marjorie ""Barbie"" Green should go home and play with her dolls and baby food!!!",2024-02-13T22:49:20Z,41
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw6ArjMdTAoa7x6xUZ4AaABAg,"If you want to raise the age of retirement, but lower the age of consent, the Republican Party may be right for you.",2024-02-13T22:31:13Z,132
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwruqmvWVut248lJ254AaABAg,"It make me think... what else to the REPUBLICAN HOIUSE DO besides trying to discredit anyone and everyone that they want? There NEEDS to be NEW FEDERAL LAWS BROUGHT to keep ANYONE or PARTY can bring SOMEONE FORWARD for IMPEACHMENT WITHOUT HAVING STRONG EVEIDENCE, PROOF, WITNESS, and FACTS. This is MAGA BS ",2024-02-13T23:05:14Z,20
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxXH8uIcYb50MOiJy54AaABAg,"I will take Biden and his occasional gaffes over ANY Republican at all. You vote for the people who will be hired, like a pro labor Secretary of Labor, an FTC chief who enforces Antitrust law, a Health Secretary who works getting needed medicines out and affordable, and a Transportaion Secretary who actually helps promote rail safety and public transit.",2024-02-13T23:15:13Z,44
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxIxIBhH4we5iea7j94AaABAg,We don’t need to have IDF SPY to seat in our government!!! Vote 💙,2024-02-13T23:51:45Z,13
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwhQJgcJh8MHb78C1x4AaABAg,Biden 2024 💙💙💙🌊🌊🇺🇸🇺🇸🙏,2024-02-13T22:55:20Z,57
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw3_AcUxyVRM6qL55J4AaABAg,"“Let’s just say it the republicans are the problem.” This was written in 2012.
“The GOP has become an insurgent outlier in American politics. It is ideologically extreme; scornful of compromise; unmoved by conventional understanding of facts, evidence and science; and dismissive of the legitimacy of its political opposition.
When one party moves this far from the mainstream, it makes it nearly impossible for the political system to deal constructively with the country’s challenges.” - Ornstein and Mann",2024-02-13T22:53:43Z,70
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugx_qlHWD0qGCVxwQHV4AaABAg,"GOP are not serious about governing
Vote Blue!",2024-02-13T22:30:41Z,44
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxzEM7PRxUBFRl06X14AaABAg,Let see if the three Republicans stick together and refuse to compromise like their MAGA colleagues.,2024-02-14T00:33:01Z,9
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxDEbQPNQgfGqB_Jyl4AaABAg,Put the senate border security bill along with the international aid bill up for discussion and voting as a package.,2024-02-13T22:34:00Z,28
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw6hIzblZAa4qD4bJR4AaABAg,Politicians have been refusing to solve the problems on which they run on and raise funds on for decades.,2024-02-13T22:30:27Z,21
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw9lSZzAbNctigIq0Z4AaABAg,"Some people think Trump is not a very good person. Rest assured, many others think he is an utter pos.",2024-02-13T22:19:26Z,42
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyOwUe7ILu36jN5kS14AaABAg,Vote. Them.  OUT,2024-02-13T22:33:59Z,20
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw6AB8q95xG3MihC8Z4AaABAg,Trump's a miracle worker. He turned me and my entire family into liberal-leaning independents. We were all registered Republicans.,2024-02-13T22:29:52Z,140
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxwC0iTVKK3qGvX9eV4AaABAg,"Dan Goldman has the same ""tell"" as Adam Schiff. They both smile with their eyes and that's always very reassuring to me. It's ""something really good is about to happen but I can't say what it is just yet"".",2024-02-13T22:43:32Z,19
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugza0EquGKRF0mFW3Np4AaABAg,Teach them another four letter word: VOTE.,2024-02-13T22:59:05Z,10
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgykoaEOeI9lcbp3Fhd4AaABAg,"Once convicted, they should force him to give a public apology where he had to admit all of his lies. To watch his followers crumble. 🤔",2024-02-13T23:38:03Z,6
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwgYLlnOkh00Y_bMUV4AaABAg,how many times can they vote on the same thing ?,2024-02-13T22:52:39Z,10
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugyilp4OcEbmOIq4zwd4AaABAg,I sure hope and pray that republicans do the right thing and stop this nonsense on Mayorkas and get to work on this aid package.,2024-02-13T22:40:35Z,17
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyAhcnsRB_f-MMENV54AaABAg,"Mike Johnson is a very troubled person who has no self love. He has no moral compass of his own. Only by following what he is told to do, does he ever feel a sense of accomplishment. And he will do anything to get that validation.",2024-02-14T01:51:43Z,4
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzcIxQJ6tu4k1jdZPZ4AaABAg,It's scary that speaker Michael Johnson is third in line for the presidentcy!!!,2024-02-13T23:29:58Z,6
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwvB7eV3URPzxY4mzd4AaABAg,Democrats need to enforce MTG's little rule. Nominate a moderate for Speaker. Swing district Republicans might go for it.,2024-02-13T23:30:35Z,9
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxGvHIj7-aZZJbfmoF4AaABAg,"I've herd of taking one for the team, 🏈but the team is now taken one for the fans😮What a mess😩",2024-02-13T22:37:24Z,6
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxsEieH8HxxBf6_P6N4AaABAg,In their view the same four letter word applies to the voters in this country as well. They do nothing complain and do nothing. I guess we're all supposed to be impressed by their gullibility and their act of inaction as an excuse for good government.,2024-02-14T01:45:11Z,2
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyXo-sep_pzt-AEf4h4AaABAg,"Its a bit ironic that the GOP voted to impeach Mayorkas today for not ""closing"" the border, yet given a chance to vote for ""closing"" the border, they voted no. Make it make sense.",2024-02-14T01:49:32Z,3
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyWezefmQCvsE2Go394AaABAg,VOTE BLUE up and down the ballot to end the disfunction.,2024-02-13T22:33:52Z,16
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzJYnD437ui33m8uyh4AaABAg,Is there no recourse in the House for a frivolous impeachment once it runs it's political course?,2024-02-14T12:40:05Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwaRczPT5zck_n_n9d4AaABAg,Dan Goldman for President!,2024-02-13T23:08:19Z,4
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxCOBtUXV_8EhHi-GF4AaABAg,MTG is the smartest person in the room only when it's empty.,2024-02-14T03:53:57Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyIr3IzlQhbPfXbfVV4AaABAg,Congratulations MTG!!🔥💪❤️❣️🇺🇸,2024-02-14T16:27:02Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzWEFn7bsPu8CyIMY94AaABAg,I never voted for a republican in my life but I respect a few of them. I will never vote for them. They always tear things up all the time,2024-02-14T00:39:42Z,3
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwcGu2V5OuUUM24JeN4AaABAg,"In 1970 Gerald Ford said that ""an impeachable offense is whatever Congress says it is"". Not the brightest bulb in the pack, but he was right. You do not have to have committed a crime to be impeached. It is not a crime to be a traitor, but Congress should be able to impeach a president who is one. What exactly is a high crime"" anyway? It is a made up expression. If it is something that is made up, Congress gets to define what it is. They left many things vague in the Constitution on purpose. Impeachable offenses are one of them. Technically and legally the House can impeach Mayorkas, that doesn't make it a good idea though. Yes they can impeach him, but at election time they should pay for being stupid. Being stupid is not a crime, but I don't want to hire a stupid person to represent me.",2024-02-14T00:56:19Z,2
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugx1bfa2bG_-Miw6FO14AaABAg,Instead of extreme right let’s start referring to them as the fascist wing of the Republican party.,2024-02-14T00:38:23Z,3
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugy_K5bOOqjayPxa_AF4AaABAg,I love that the first question is something they already know the answer to.,2024-02-15T13:53:26Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyXCeqgQvrdHf4vdqZ4AaABAg,"Kari, Lara, MTG - what a team. 😅",2024-02-14T12:37:53Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyfR2qdisAR0xAje0N4AaABAg,As was a hardcore ultra maga I'm voting for Joe Biden.,2024-02-13T22:40:56Z,18
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugz7acfh2u83n9QSXrF4AaABAg,"two-four, let's go Joe.    🥳  🐬",2024-02-14T00:20:10Z,2
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyVcVd2yyPRc-2N98R4AaABAg,don't they have to provide a list of charges on which to impeach?,2024-02-14T01:42:55Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwtjzcXFurJGXd58s54AaABAg,Hard to play a two team game with just one team. Cutting more than 1/2 of the country out of the game doesn't seem to bode well for the future. Greed is a terrible thing.,2024-02-14T01:36:57Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxDWGmiAg3R3FIogbJ4AaABAg,Republican Green from Tenn just announced that he's also leaving the Republican congress because of their dysfunction.  That is at least 3 this month.   Republicans are dropping out like flies.,2024-02-15T21:08:17Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwgjzrX0JLjYgGJFcJ4AaABAg,"Alicia Menendez,Pure Light?  I would like to meet you.",2024-02-14T10:08:06Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwkXzvmA7wQt2du6ap4AaABAg,I saw some hope tonight as New Yorkers rewarded Republicans for their intransigence and handed a seat to the Democrats.,2024-02-14T10:42:09Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwP6aPATqTPRnylzYZ4AaABAg,"What? Vote AGAIN? 
Isn't trump currently arguing in court that this is ""Double Jeopardy?""",2024-02-13T22:36:15Z,7
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugws2ByziCU5XquE74N4AaABAg,"It's not extreme to love God, country, family and 2A... protect our borders 💪🇺🇲🙏",2024-02-14T02:46:51Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxO749J9j6-qq7XnEB4AaABAg,I;m sorry that Ken Buck could vote against MAGA only because he has already announced his leaving Congress; I am a Colorado voter.,2024-02-15T21:02:54Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwD4XeLpV8bKjsjkeF4AaABAg,Sickening,2024-02-14T02:05:26Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxiRIWWp1W6PV8s7ql4AaABAg,I heard that MTG wants to be the impeachment manager so it’s guaranteed to be a clown show.,2024-02-14T06:30:16Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyPj8QFvfAFh_lVyLl4AaABAg,Mike's little johnson,2024-02-13T23:14:39Z,4
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyTmj59CCqMLtVDNqB4AaABAg,That ignorant thing mtg talking to him like she's an equal to his intelligence is disgusting!,2024-02-15T13:37:07Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugz36NG2-UcQxobwh7F4AaABAg,"In 1977 in which Biden, then a U.S. senator representing Delaware, expressed fear that desegregation, if not done in an ""orderly"" way, could result in his children growing up in ""a racial jungle. Next question?",2024-02-14T03:14:31Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugzf0FabiAimqNCgpPd4AaABAg,The house is wrong for this nonsense 😢😢😢,2024-02-14T11:11:08Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugz6B97Cfkk4Gq1kiBJ4AaABAg,I wonder why extreme MAGA doesn't want to work with its own people (who live in the same country-- like a big family) rather fights against anyone who doesn't agree with them. What for?,2024-02-14T09:35:12Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxWj3E_1IlEkNxWvOZ4AaABAg,"Further than any Democrat before 🤔
Things Lauren Bobo says at Beetlejuice 🙄",2024-02-13T22:38:39Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugz4fmyfKKzi_0HIo2N4AaABAg,Goldman is a beast. One of the dems best leaders.,2024-02-14T05:54:35Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwIF7vkRnm5aZL1HSZ4AaABAg,God I can’t wait to see mtg be impeached together with James,2024-02-14T05:04:51Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwXZTTwtXi_B-kksxZ4AaABAg,I got an A  in philosophy at college. But i feel stupid,2024-02-14T00:05:07Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxQUxYNe1MlQ6_lU1p4AaABAg,"Would someone tell MTG the VP position is filled.
Putin/Trump 2024
And the First Lady position is taken as well.
Haba is taking acting classes so she can refine “pretending to be smart”",2024-02-15T08:28:33Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzTMGITePzfJoej2zt4AaABAg,Extreme MAGA right doesn’t cut the way you think it does 🤔,2024-02-13T22:15:26Z,14
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyZ9z7a2pIboz6vvvl4AaABAg,"It is high time to found a THIRD PARTY outside the extreme fascist right wing of the Trump Party. Liz Cheney, Mich Rommney and other people who are respecting Constitution and Law of the US - please get active!!!",2024-02-14T07:43:50Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwZLB1h5oFrfmGGyxt4AaABAg,Build Back Better! Who Knew it was for The Taliban and The Cartels. Keep up the Bad Work.  Dan Goldman should explain how We somehow lost that Expertise of Control at a Border over the last 3 Years ? Spin it Dan spin it,2024-02-14T07:00:58Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxwLM-qfa6JtyYkPnh4AaABAg,Vote Mike Johnson right out the door!!!,2024-02-13T23:22:19Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzYWJHy_bu6DCloi6N4AaABAg,Reporting with blinders on until you have no choice  but to admit the truth.  Tucker needs to give you a lesson on journalism.,2024-02-13T23:13:37Z,3
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugw4rsx8UHJJrTJsDX14AaABAg,Time for Mike to be Goned.,2024-02-14T02:02:58Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyMhB5vuWbLaAAlr5V4AaABAg,*This guy is NUTS!  He's the MOST partisan Democrat in Washington!*,2024-02-13T23:09:21Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyAcWtubtIiFjWjKDt4AaABAg,Somehow border invasion is kind quiet sense last week,2024-02-15T19:08:44Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyQMnNJPP6E3KxzgTl4AaABAg,who is the Sheck on The house? what branch of government?,2024-02-14T00:16:18Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwbgvPIdqGD-wjf-_N4AaABAg,Love MTG ❤,2024-02-14T00:53:56Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzYHk472ccuoqalpqt4AaABAg,Now they have to struggle with math again. “Is 216 smaller than 214?”,2024-02-13T22:54:55Z,4
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgxI4fmo9uxtftFF_kd4AaABAg,Why *Booble* hide my comments?!,2024-02-16T15:09:01Z,1
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwGF1VS7myQ1ZRKIEF4AaABAg,I know Mayorkas a bye bye gift of tissue boxes.,2024-02-14T01:27:32Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgwfEhaXXqSLePGRTpx4AaABAg,I bet if they put 1/8 of the money allocated for NEW WARS abroad. That America's homeless could be solved. Is there anyway we can set aside my hard earned taxpayer dollars and others into an Escrow Account. Before it gets swindled by Ukarine or wherever. It just goes into the escrow account and builds up into 100's of millions of dollars. Then set a cap of 100 million. When it hits that. Bingo. Start actually helping people. Thanks 🤷,2024-02-13T22:41:00Z,2
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugyy8nME3oxC9cRJ1vp4AaABAg,Kick him out,2024-02-13T22:29:54Z,6
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgyfZJt5W0ZVtZdiMBh4AaABAg,I can't listen to her. Her pontificating is hiding behind her self righteous judgement.,2024-02-15T15:35:52Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,UgzrXkMVinxmf5y_2dZ4AaABAg,💙from the top to the bottom of the ticket in November 2024! Period.💙💙,2024-02-14T06:28:30Z,0
MSNBC,NUa9VxDpOVY,Rep. Goldman: ‘The extreme MAGA right views bi-partisanship as a four letter word’,Extremism,2024-02-13T22:09:26Z,Ugwcx6zkqNJuHUgbkwR4AaABAg,GOP play game.,2024-02-14T00:32:16Z,1
